id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h,l,call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership
b,1,4,2,4,0,0,0,0,389,6,1,0,1,0,Neil,m,w,0,1,0,c,a,407,0.9487666,0.0330411,10.29577,0.18482,0.100121,9.191259,1,3,colp,0,133.4,0,133.4,0,0,0.125,0.875,11.81431,0,0.8928571,11.36244,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
b,1,4,5,3,0,1,0,1,13,1,1,1,1,0,Tyrone,m,b,1,0,0,c,a,407,0.0027957,0.9521402,10.4536,0.2364453,0.1249801,9.621058,1,3,colp,0,133.4,0,133.4,0,0,0.125,0.875,11.81431,0,0.8928571,11.36244,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
b,1,2,3,4,0,1,0,0,22,1,0,1,0,1,Leroy,m,b,1,0,0,c,s,410,0.7046454,0.2521641,10.00487,0.1506685,0.3019941,9.668208,0,some,,0,,840,,,0,0.0003963,0.9723807,10.61083,0.1679743,0.1962672,9.834781,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,2,3,7,0,1,0,1,365,6,1,1,1,0,Todd,m,w,1,0,1,c,s,410,0.1814695,0.5718328,10.21782,0.2580027,0.0734085,9.191566,0,some,,0,,840,,,0,0.0003963,0.9723807,10.61083,0.1679743,0.1962672,9.834781,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,1,3,3,0,0,0,0,316,6,0,0,1,1,Brad,m,w,0,1,0,c,s,412,0.1814695,0.5718328,10.21782,0.2580027,0.0734085,9.191566,0,,,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,1,4,2,3,0,0,0,0,389,6,1,0,1,0,Ebony,f,b,0,1,0,c,a,411,0.0452749,0.8981764,10.79518,0.0308121,0.5900108,11.07866,1,some,,1,,,,,,,,,,,,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,
b,1,4,4,2,0,0,0,1,27,1,0,0,1,0,Jill,f,w,0,1,0,c,a,411,0.1029527,0.7295252,10.29255,0.2302787,0.0870971,9.384545,1,some,,1,,,,,,,,,,,,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,
b,1,4,4,4,0,0,0,0,316,6,1,1,1,0,Kristen,f,w,1,0,0,c,a,411,0.0284571,0.6353186,10.18893,0.200197,0.1721483,9.337942,1,some,,1,,,,,,,,,,,,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,
b,1,4,2,4,1,1,0,1,266,4,1,1,0,1,Lakisha,f,b,1,0,0,c,s,412,0.217249,0.4957734,9.965053,0.1972654,0.2234298,9.422949,1,,,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,1,4,3,4,0,1,1,0,316,6,1,1,1,1,Matthew,m,w,1,0,0,c,s,412,0.9885199,0.0081485,10.11257,0.1938371,0.1450534,9.372459,1,,,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,1,4,6,4,0,0,0,0,389,6,1,1,1,1,Tamika,f,b,1,0,0,c,a,411,0.5121824,0.2988992,9.66288,0.257438,0.0357846,8.733272,1,some,,1,,,,,,,,,,,,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,
b,1,4,3,2,0,0,0,0,317,6,0,0,1,1,Tremayne,m,b,0,1,0,c,s,412,0.1988235,0.5691676,10.06828,0.1397114,0.2880133,9.647498,1,,,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,1,4,4,10,0,1,0,1,379,6,0,1,1,1,Aisha,f,b,1,0,0,c,a,413,0.0009044,0.9188523,10.75841,0.127148,0.2884142,10.0742,1,,,1,2128,10700,1000,5400,1,0.0151803,0.9804825,9.991315,0.2260775,0.1043643,9.325542,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Public
b,1,2,3,4,0,1,0,1,365,6,1,1,0,0,Brett,m,w,1,0,1,c,s,414,0.6911068,0.1563228,10.09963,0.2281576,0.0509336,8.959954,0,some,,0,,840,,840,1,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,2,3,5,0,1,0,0,22,1,1,1,0,1,Darnell,m,b,1,0,0,c,s,414,0.1043005,0.8373702,10.46675,0.1013347,0.5916955,10.54033,0,some,,0,,840,,840,1,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,4,5,11,0,1,0,1,13,1,1,1,1,0,Emily,f,w,1,0,0,c,a,413,0.0034187,0.9049973,10.31092,0.2138021,0.1422275,9.557964,1,,,1,2128,10700,1000,5400,1,0.0151803,0.9804825,9.991315,0.2260775,0.1043643,9.325542,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Public
b,1,4,2,3,0,0,0,0,389,6,1,0,1,1,Latonya,f,b,0,1,0,c,a,413,0.3975947,0.1801956,9.876219,0.3128728,0.0308469,8.728264,1,,,1,2128,10700,1000,5400,1,0.0151803,0.9804825,9.991315,0.2260775,0.1043643,9.325542,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Public
b,1,4,4,2,0,0,0,1,27,1,0,0,1,1,Sarah,f,w,0,1,0,c,a,413,0.1599502,0.3477668,9.841772,0.3047986,0.0369773,8.81031,1,,,1,2128,10700,1000,5400,1,0.0151803,0.9804825,9.991315,0.2260775,0.1043643,9.325542,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Public
b,1,4,4,7,0,0,0,0,316,6,1,1,1,0,Aisha,f,b,1,0,0,c,a,415,0.9885199,0.0081485,10.11257,0.1938371,0.1450534,9.372459,1,5,,1,3724.8,12208,3724.8,12208,0,0.0084815,0.9596099,10.69313,0.0840681,0.3020475,9.972407,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Public
b,1,4,4,7,0,1,0,1,379,6,0,1,1,1,Anne,f,w,1,0,0,c,a,415,0.9920427,0.0048143,8.841738,0.2950934,0.0531817,8.507345,1,5,,1,3724.8,12208,3724.8,12208,0,0.0084815,0.9596099,10.69313,0.0840681,0.3020475,9.972407,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Public
b,1,4,3,4,0,1,0,1,263,4,1,1,0,0,Jermaine,m,b,1,0,0,c,s,416,0.014517,0.9736754,10.56558,0.1162028,0.1564758,9.718663,1,2,,0,,,,,0,0.0062303,0.833582,10.51548,0.133424,0.262636,9.863707,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,
b,1,4,3,4,0,1,0,0,17,1,1,1,0,1,Neil,m,w,1,0,0,c,s,416,0.1097484,0.5074464,9.869258,0.2993383,0.0941143,9.028338,1,2,,0,,,,,0,0.0062303,0.833582,10.51548,0.133424,0.262636,9.863707,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,
b,1,4,4,4,0,1,0,0,13,1,1,1,1,0,Allison,f,w,1,0,0,c,a,417,0.9545974,0.0428035,10.27677,0.1974444,0.1093796,9.304468,1,1,somcol,0,17.9,684,,,,,,,,,,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,
b,1,4,2,6,1,1,0,0,266,4,1,1,0,1,Anne,f,w,1,0,1,c,s,418,0.0027957,0.9521402,10.4536,0.2364453,0.1249801,9.621058,1,some,,1,1238.1,1643,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Public
b,1,4,5,6,0,1,0,1,13,1,1,1,1,0,Keisha,f,b,1,0,0,c,a,417,0.5308703,0.2944415,10.24406,0.2161737,0.0943481,9.266626,1,1,somcol,0,17.9,684,,,,,,,,,,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,
b,1,4,3,6,0,1,0,1,263,4,1,1,0,1,Latonya,f,b,1,0,1,c,s,418,0.1988235,0.5691676,10.06828,0.1397114,0.2880133,9.647498,1,some,,1,1238.1,1643,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Public
b,1,4,3,6,0,1,0,0,267,4,1,1,0,1,Latonya,f,b,1,0,0,c,s,419,0.3975947,0.1801956,9.876219,0.3128728,0.0308469,8.728264,1,,,0,,,,,0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,4,2,6,0,1,1,0,266,4,1,1,0,1,Laurie,f,w,1,0,0,c,s,419,0.0034187,0.9049973,10.31092,0.2138021,0.1422275,9.557964,1,,,0,,,,,0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,4,2,6,1,1,0,0,266,4,1,1,0,1,Jay,m,w,1,0,0,c,s,420,0.0034187,0.9049973,10.31092,0.2138021,0.1422275,9.557964,1,2,,1,2160.7,24193,,600,1,0.0760194,0.4409085,9.986772,0.2752773,0.0847961,9.041803,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Public
b,1,4,2,4,0,1,0,0,263,4,1,1,0,0,Lakisha,f,b,1,0,0,c,s,420,,,,,,,1,2,,1,2160.7,24193,,600,1,0.0760194,0.4409085,9.986772,0.2752773,0.0847961,9.041803,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Public
b,1,2,3,23,0,1,0,1,387,6,1,0,1,0,Anne,f,w,0,1,0,c,a,421,0.0807357,0.8883739,10.40883,0.2336868,0.0872854,9.532859,0,,,1,250.5,745,37.7,200,0,0.0057009,0.9183065,10.79786,0.0799572,0.2152448,9.864851,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Public
b,1,4,4,5,0,0,0,1,313,5,1,0,1,0,Keisha,f,b,0,1,0,c,a,421,0.1097484,0.5074464,9.869258,0.2993383,0.0941143,9.028338,1,,,1,250.5,745,37.7,200,0,0.0057009,0.9183065,10.79786,0.0799572,0.2152448,9.864851,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Public
b,1,3,3,4,0,0,0,0,313,5,1,1,1,0,Kristen,f,w,1,0,0,c,a,421,0.9770772,0.0140997,10.03206,0.2312489,0.0547542,8.879333,0,,,1,250.5,745,37.7,200,0,0.0057009,0.9183065,10.79786,0.0799572,0.2152448,9.864851,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Public
b,1,4,3,4,1,0,0,1,323,6,1,0,1,0,Lakisha,f,b,1,0,0,c,a,421,0.1814695,0.5718328,10.21782,0.2580027,0.0734085,9.191566,1,,,1,250.5,745,37.7,200,0,0.0057009,0.9183065,10.79786,0.0799572,0.2152448,9.864851,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Public
b,1,3,4,5,0,1,0,1,313,5,0,0,1,0,Allison,f,w,1,0,0,c,a,422,0.0498218,0.8476443,10.37717,0.0982827,0.4448947,10.202,0,5,,1,75,350,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Private
b,1,3,3,5,0,1,1,0,316,6,1,1,1,0,Ebony,f,b,1,0,0,c,a,422,0.1097484,0.5074464,9.869258,0.2993383,0.0941143,9.028338,0,5,,1,75,350,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Private
b,1,3,4,5,0,0,0,0,185,1,1,0,1,1,Keisha,f,b,0,1,0,c,a,422,0.0807357,0.8883739,10.40883,0.2336868,0.0872854,9.532859,0,5,,1,75,350,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Private
b,1,2,3,1,0,1,0,1,264,4,0,0,0,1,Kristen,f,w,0,1,0,c,s,423,0.1166239,0.7283393,10.28705,0.1398428,0.3656361,9.933725,0,some,,1,395.9,1350,,,0,0.217249,0.4957734,9.965053,0.1972654,0.2234298,9.422949,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Public
b,1,4,2,5,0,0,0,0,263,4,0,0,0,1,Lakisha,f,b,0,1,0,c,s,423,0.3975947,0.1801956,9.876219,0.3128728,0.0308469,8.728264,1,some,,1,395.9,1350,,,0,0.217249,0.4957734,9.965053,0.1972654,0.2234298,9.422949,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Public
b,1,4,4,5,0,0,0,1,313,5,1,0,1,0,Meredith,f,w,0,1,0,c,a,422,0.5308703,0.2944415,10.24406,0.2161737,0.0943481,9.266626,1,5,,1,75,350,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Private
b,1,4,3,5,0,0,0,0,263,4,0,0,0,0,Allison,f,w,0,1,0,c,s,425,0.5121824,0.2988992,9.66288,0.257438,0.0357846,8.733272,1,some,,0,,,,,0,0.0038737,0.9595205,10.80554,0.0861852,0.2836775,9.946499,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,
b,1,4,4,8,0,0,0,0,316,6,1,1,1,1,Kristen,f,w,1,0,0,c,a,424,0.9770772,0.0140997,10.03206,0.2312489,0.0547542,8.879333,1,5,,0,13,50,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,1,2,3,4,0,0,0,0,22,1,0,0,0,1,Lakisha,f,b,0,1,0,c,s,425,0.1814695,0.5718328,10.21782,0.2580027,0.0734085,9.191566,0,some,,0,,,,,0,0.0038737,0.9595205,10.80554,0.0861852,0.2836775,9.946499,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,
b,1,4,4,9,0,1,0,1,379,6,0,1,1,1,Lakisha,f,b,1,0,0,c,a,424,0.1814695,0.5718328,10.21782,0.2580027,0.0734085,9.191566,1,5,,0,13,50,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,1,4,1,9,1,1,0,0,266,4,1,1,1,1,Tanisha,f,b,1,0,1,c,s,426,0.1029527,0.7295252,10.29255,0.2302787,0.0870971,9.384545,1,some,,0,,,,,,,,,,,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,
b,1,3,2,5,0,1,0,1,267,4,1,1,0,1,Todd,m,w,1,0,1,c,s,426,0.5121824,0.2988992,9.66288,0.257438,0.0357846,8.733272,0,some,,0,,,,,,,,,,,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,
b,1,4,3,6,0,1,0,1,263,4,1,1,0,0,Aisha,f,b,1,0,0,c,s,428,0.014517,0.9736754,10.56558,0.1162028,0.1564758,9.718663,1,,,1,19,96,19,96,0,0.013986,0.8897322,10.64135,0.1531639,0.129797,9.670988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,3,3,8,0,0,0,0,313,5,1,1,1,0,Anne,f,w,1,0,0,c,a,427,0.0034187,0.9049973,10.31092,0.2138021,0.1422275,9.557964,0,8,,1,3500,2300,,,0,0.0037572,0.9007273,10.56106,0.1574575,0.1464272,9.687071,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Private
b,1,4,4,9,0,0,0,1,313,5,1,0,1,0,Jill,f,w,0,1,0,c,a,427,0.5121824,0.2988992,9.66288,0.257438,0.0357846,8.733272,1,8,,1,3500,2300,,,0,0.0037572,0.9007273,10.56106,0.1574575,0.1464272,9.687071,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Private
b,1,4,3,9,0,0,0,0,337,6,1,1,1,1,Latoya,f,b,1,0,0,c,a,427,,,,,,,1,8,,1,3500,2300,,,0,0.0037572,0.9007273,10.56106,0.1574575,0.1464272,9.687071,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Private
b,1,4,3,5,0,1,0,0,268,4,1,1,0,0,Neil,m,w,1,0,0,c,s,428,0.5121824,0.2988992,9.66288,0.257438,0.0357846,8.733272,1,,,1,19,96,19,96,0,0.013986,0.8897322,10.64135,0.1531639,0.129797,9.670988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,4,3,10,0,0,0,1,313,5,0,0,1,0,Tamika,f,b,0,1,0,c,a,427,0.3361651,0.6373696,10.43191,0.1088479,0.4065759,10.41214,1,8,,1,3500,2300,,,0,0.0037572,0.9007273,10.56106,0.1574575,0.1464272,9.687071,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Private
b,1,4,4,8,0,0,0,0,316,6,1,1,1,0,Anne,f,w,1,0,0,c,a,429,0.0034187,0.9049973,10.31092,0.2138021,0.1422275,9.557964,1,some,,0,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,
b,1,2,3,6,0,1,0,1,365,6,1,1,1,0,Geoffrey,m,w,1,0,0,c,s,430,0.0807357,0.8883739,10.40883,0.2336868,0.0872854,9.532859,0,2,,0,16.8,190,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
b,1,4,4,5,0,1,0,1,379,6,0,1,1,1,Latoya,f,b,1,0,0,c,a,429,,,,,,,1,some,,0,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,
b,1,2,3,4,0,1,0,0,22,1,1,1,0,1,Rasheed,m,b,1,0,0,c,s,430,0.9770772,0.0140997,10.03206,0.2312489,0.0547542,8.879333,0,2,,0,16.8,190,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
b,1,3,4,6,0,0,0,0,185,1,1,0,1,0,Aisha,f,b,0,1,0,c,a,431,0.2707331,0.549156,10.06199,0.1487236,0.2423275,9.438432,0,3,hsg,1,,,,,0,,,,,,,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,Private
b,1,3,3,4,0,1,1,0,316,6,1,1,1,0,Allison,f,w,1,0,0,c,a,431,0.9894956,0.0048631,9.474319,0.2574096,0.0481538,8.69768,0,3,hsg,1,,,,,0,,,,,,,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,Private
b,1,2,2,6,0,0,0,0,189,1,0,0,1,0,Carrie,f,w,0,1,0,c,a,431,0.5308703,0.2944415,10.24406,0.2161737,0.0943481,9.266626,0,3,hsg,1,,,,,0,,,,,,,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,Private
b,1,0,2,4,0,0,0,1,13,1,0,0,1,1,Ebony,f,b,0,1,0,c,s,432,0.0513542,0.8910931,10.63106,0.0744309,0.5424735,10.56005,0,2,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,
b,1,3,3,5,0,1,0,0,379,6,1,1,1,0,Kenya,f,b,1,0,0,c,a,431,0.1097484,0.5074464,9.869258,0.2993383,0.0941143,9.028338,0,3,hsg,1,,,,,0,,,,,,,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,Private
b,1,4,3,4,0,0,0,0,17,1,0,0,0,1,Kristen,f,w,0,1,0,c,s,432,0.1988235,0.5691676,10.06828,0.1397114,0.2880133,9.647498,1,2,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,
b,1,2,3,6,0,0,0,0,365,6,0,0,0,0,Jermaine,m,b,0,1,0,c,s,433,0.9885199,0.0081485,10.11257,0.1938371,0.1450534,9.372459,0,,,0,,840,,,0,0.003832,0.9706214,10.96265,0.0684499,0.2659103,10.19944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,2,3,4,0,0,0,0,22,1,0,0,0,1,Laurie,f,w,0,1,0,c,s,433,0.9714688,0.0240715,9.92974,0.1700175,0.1496929,9.321793,0,,,0,,840,,,0,0.003832,0.9706214,10.96265,0.0684499,0.2659103,10.19944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,2,3,7,0,1,0,1,387,6,1,0,1,0,Allison,f,w,0,1,0,c,a,434,0.9893596,0.0055002,9.527484,0.274151,0.0376615,8.706325,0,5,,1,57.6,175,57.6,175,0,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,
b,1,3,3,9,0,0,0,0,313,5,1,1,1,0,Kristen,f,w,1,0,0,c,a,434,0.0807357,0.8883739,10.40883,0.2336868,0.0872854,9.532859,0,5,,1,57.6,175,57.6,175,0,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,
b,1,4,2,7,1,0,0,1,313,5,0,0,1,0,Lakisha,f,b,0,1,0,c,a,434,0.1043005,0.8373702,10.46675,0.1013347,0.5916955,10.54033,1,5,,1,57.6,175,57.6,175,0,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,
b,1,3,4,8,0,1,0,1,313,5,0,1,1,0,Latonya,f,b,1,0,0,c,a,434,0.3361651,0.6373696,10.43191,0.1088479,0.4065759,10.41214,0,5,,1,57.6,175,57.6,175,0,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,
b,1,4,5,6,0,0,0,1,13,1,0,0,1,1,Brad,m,w,0,1,0,c,s,435,0.2707331,0.549156,10.06199,0.1487236,0.2423275,9.438432,1,some,,0,12,150,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,4,3,9,0,0,0,1,13,1,0,0,1,1,Leroy,m,b,0,1,0,c,s,435,0.5308703,0.2944415,10.24406,0.2161737,0.0943481,9.266626,1,some,,0,12,150,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,3,2,12,0,1,0,1,255,3,0,1,1,0,Emily,f,w,1,0,0,c,a,436,0.014517,0.9736754,10.56558,0.1162028,0.1564758,9.718663,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
b,1,2,2,6,0,0,0,0,189,1,0,0,1,0,Latonya,f,b,0,1,0,c,a,436,0.7046454,0.2521641,10.00487,0.1506685,0.3019941,9.668208,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
b,1,4,3,5,1,0,0,1,323,6,1,1,1,0,Latoya,f,b,1,0,0,c,a,436,0.1988235,0.5691676,10.06828,0.1397114,0.2880133,9.647498,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
b,1,4,4,7,0,0,0,1,329,6,0,0,1,0,Laurie,f,w,0,1,0,c,a,436,,,,,,,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
b,1,4,3,14,0,0,0,0,214,3,0,1,0,0,Aisha,f,b,1,0,0,c,s,438,0.1029527,0.7295252,10.29255,0.2302787,0.0870971,9.384545,1,,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
b,1,4,5,12,0,0,0,1,326,6,1,0,1,0,Allison,f,w,0,1,0,c,a,437,0.0027957,0.9521402,10.4536,0.2364453,0.1249801,9.621058,1,some,,0,,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,1,4,5,7,0,0,1,1,34,1,0,1,1,1,Ebony,f,b,1,0,0,c,a,437,0.9714688,0.0240715,9.92974,0.1700175,0.1496929,9.321793,1,some,,0,,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,1,3,2,3,0,0,0,1,256,3,0,0,0,1,Jermaine,m,b,0,1,0,c,s,438,0.9545974,0.0428035,10.27677,0.1974444,0.1093796,9.304468,0,,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
b,1,2,3,1,0,0,0,0,13,1,0,0,0,1,Kristen,f,w,0,1,0,c,s,438,,,,,,,0,,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
b,1,4,2,5,1,0,0,1,313,5,0,0,1,0,Latonya,f,b,0,1,0,c,a,437,0.454303,0.2714492,9.895607,0.2481415,0.1511719,9.291091,1,some,,0,,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,1,4,4,21,0,0,0,1,34,1,1,1,1,0,Laurie,f,w,1,0,0,c,a,437,0.1029527,0.7295252,10.29255,0.2302787,0.0870971,9.384545,1,some,,0,,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,1,4,3,2,0,0,0,1,13,1,0,1,1,1,Laurie,f,w,1,0,0,c,s,438,0.0781423,0.8879225,10.57124,0.1539099,0.1164679,9.610659,1,,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
b,1,4,4,7,0,0,0,1,329,6,0,0,1,0,Anne,f,w,0,1,0,c,a,439,0.5121824,0.2988992,9.66288,0.257438,0.0357846,8.733272,1,,,0,11.1,120,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Private
b,1,4,5,10,0,0,0,1,264,4,0,1,1,0,Brendan,m,w,1,0,1,c,s,440,0.2707331,0.549156,10.06199,0.1487236,0.2423275,9.438432,1,,,1,,,,,0,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
b,1,4,5,10,0,0,0,1,13,1,0,1,0,1,Kareem,m,b,1,0,0,c,s,440,0.0452749,0.8981764,10.79518,0.0308121,0.5900108,11.07866,1,,,1,,,,,0,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
b,1,3,2,7,0,1,0,1,255,3,0,1,1,0,Keisha,f,b,1,0,0,c,a,439,0.05236,0.7863585,10.43556,0.1301121,0.2843148,9.743378,0,,,0,11.1,120,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Private
b,1,4,2,6,0,0,1,1,374,6,0,0,1,1,Matthew,m,w,0,1,1,c,s,440,0.1097484,0.5074464,9.869258,0.2993383,0.0941143,9.028338,1,,,1,,,,,0,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
b,1,4,3,6,1,0,0,1,323,6,1,1,1,0,Meredith,f,w,1,0,0,c,a,439,0.1814695,0.5718328,10.21782,0.2580027,0.0734085,9.191566,1,,,0,11.1,120,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Private
